post_id,count,dw_page_sk,dw_eff_dt,page_path_tx,conf_page_path_tx,page_hier_lvl1_nm,parent_page_sk,http_return_cd,nldt_type_cd,page_vertical_tx,dw_last_updt_ts,dw_load_ts
"138109","3","93492","2013-08-08","blog/finance/2013/debt-listen-dave-ramsey","blog/finance/2013/debt-listen-dave-ramsey","Other","93492","404","L","Other","2016-07-18 04:17:23","2015-03-07 03:51:35"
"60777","13","104532","2013-10-08","blog/2013/american-express-serve-prepaid-debit-card","blog/2013/american-express-serve-prepaid-debit-card","Banking","104532","301","D","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35"
"143517","1","70262","2013-10-10","blog/investing/2013/how-to-trade-options","blog/investing/2013/how-to-trade-options","Investing","70262","301","L","Investing","2016-07-18 04:17:23","2015-03-07 03:51:35"
"46489","9","597718","2013-09-10","blog/blog/2012/faq-send-money-individual","blog/blog/2012/faq-send-money-individual","Banking","597718","301","D","Banking","2016-07-18 04:17:23","2016-06-01 18:09:10"
"46489","9","134930","2013-09-10","blog/blog/2012/07/23/faq-send-money-individual","blog/blog/2012/07/23/faq-send-money-individual","Banking","134930","301","D","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35"
"7474","3","50843","2013-09-10","blog/blog/2011/04/18/medical-credit-card-proceed-caution","blog/blog/2011/04/18/medical-credit-card-proceed-caution","Health","50843","301","L","Health","2016-07-18 04:17:23","2015-03-07 03:51:35"
"29119","1","185650","2013-09-10","blog/blog/2012/01/23/bp-credit-card-rewards-bad-asno","blog/blog/2012/01/23/bp-credit-card-rewards-bad-asno","Credit Cards","185650","301","L","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"138383","1","199540","2013-12-20","blog/finance/2013/young-couples-plan-smooth-money-merger","blog/finance/2013/young-couples-plan-smooth-money-merger","Personal Finance","199540","301","L","Personal Finance","2016-07-18 04:17:23","2015-03-07 03:51:35"
"61839","1","39050","2013-11-11","blog/2013/best-towns-mississippi-young-families","blog/2013/best-towns-mississippi-young-families","Mortgages","39050","301","L","Mortgages","2016-07-18 04:17:23","2015-03-07 03:51:35"
"67478","1","183726","2014-03-03","blog/2014/best-cities-homeownership-utah","blog/2014/best-cities-homeownership-utah","Mortgages","183726","301","N","Mortgages","2016-07-18 04:17:23","2015-03-07 03:51:35"
"63976","10","202292","2014-01-07","blog/2014/lost-credit-card","blog/2014/lost-credit-card","Credit Cards","202292","301","N","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"63190","1","54389","2013-12-06","blog/2013/paying-college-tuition-credit-card-good-idea","blog/2013/paying-college-tuition-credit-card-good-idea","Credit Cards","54389","301","D","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"63484","3","73234","2013-12-17","blog/2013/pay-rent-credit-card","blog/2013/pay-rent-credit-card","Credit Cards","73234","301","L","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"7474","3","166112","2014-04-01","blog/tips/medical-credit-card-proceed-caution","blog/tips/medical-credit-card-proceed-caution","Health","166112","301","L","Health","2016-07-18 04:17:23","2015-03-07 03:51:35"
"46489","9","57911","2014-04-01","blog/banking-faqs/faq-send-money-individual","blog/banking-faqs/faq-send-money-individual","Banking","57911","301","D","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35"
"61839","1","27519","2014-04-01","blog/reviews/best-towns-mississippi-young-families","blog/reviews/best-towns-mississippi-young-families","Mortgages","27519","301","D","Mortgages","2016-07-18 04:17:23","2015-03-07 03:51:35"
"26544","1","3295","2014-04-01","blog/tips/paper-plastic-exchange-gift-cards-cash-cardpool","blog/tips/paper-plastic-exchange-gift-cards-cash-cardpool","Credit Cards","3295","301","D","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"63190","1","13372","2014-04-01","blog/tips/rewards-credit-card-tips/paying-college-tuition-credit-card-good-idea","blog/tips/rewards-credit-card-tips/paying-college-tuition-credit-card-good-idea","Credit Cards","13372","301","D","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"138088","13","116384","2014-03-27","blog/finance/money-nerd/lower-bills/lower-internet-bills","blog/finance/money-nerd/lower-bills/lower-internet-bills","Utilities","116384","301","N","Utilities","2016-07-18 04:17:23","2015-03-07 03:51:35"
"67478","1","168193","2014-04-01","blog/cities/best-cities-homeownership-utah","blog/cities/best-cities-homeownership-utah","Mortgages","168193","301","N","Mortgages","2016-07-18 04:17:23","2015-03-07 03:51:35"
"155536","44","34885","2014-01-18","blog/insurance/2014/01/07/what-is-the-difference-between-term-whole-life-insurance","blog/insurance/2014/01/07/what-is-the-difference-between-term-whole-life-insurance","Insurance","34885","301","L","Insurance","2016-07-18 04:17:23","2015-03-07 03:51:35"
"67746","28","78713","2014-04-01","blog/tips/low-interest-cards-balance-transfers/balance-transfer-3","blog/tips/low-interest-cards-balance-transfers/balance-transfer-3","Credit Cards","78713","301","D","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"134883","1","348426","2015-08-12","blog/mortgages/heloc/heloc-reasons-picking-right-lender-matters","blog/mortgages/heloc/heloc-reasons-picking-right-lender-matters","Mortgages","348426","301","L","Mortgages","2016-07-18 04:17:23","2015-08-13 08:12:50"
"89281","3","348648","2015-08-13","blog/banking-news/hidden-hazards-reloadable-debit-card-regulations","blog/banking-news/hidden-hazards-reloadable-debit-card-regulations","Banking","348648","301","L","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39"
"100168","1","349577","2015-08-14","blog/cities/quizzes-charts/nerdwallet-tax-basics-quiz","blog/cities/quizzes-charts/nerdwallet-tax-basics-quiz","Taxes","349577","301","L","Taxes","2016-07-18 04:17:23","2015-08-16 08:11:52"
"138265","13","995987","2015-08-05","search/undefined/blog/finance/money-nerd/retirement/money-saving-fail-4-reasons-not-to-take-dave-ramseys-financial-advice","search/undefined/blog/finance/money-nerd/retirement/money-saving-fail-4-reasons-not-to-take-dave-ramseys-financial-advice","Investing","995987","404","N","Investing","2016-07-18 04:17:23","2016-06-22 22:04:03"
"93534","1","348576","2015-08-13","blog/credit-cards/balance-transfer-credit-cards/opt-out-credit-card-balance-transfer-checks","blog/credit-cards/balance-transfer-credit-cards/opt-out-credit-card-balance-transfer-checks","Credit Cards","348576","301","L","Credit Cards","2016-07-18 04:17:23","2015-08-14 08:12:39"
"71827","1","348876","2015-08-13","blog/cities/homeownership-2/best-places-homeownership-michigan","blog/cities/homeownership-2/best-places-homeownership-michigan","Mortgages","348876","301","L","Mortgages","2016-07-18 04:17:23","2015-08-14 12:57:58"
"82639","1","350421","2015-08-13","blog/banking-news/new-fico-score-model","blog/banking-news/new-fico-score-model","Banking","350421","301","L","Banking","2016-07-18 04:17:23","2015-08-19 08:14:59"
"63378","14","350605","2015-08-19","blog/credit-cards/credit-score/long-wait-credit-card-applications","blog/credit-cards/credit-score/long-wait-credit-card-applications","Credit Cards","350605","301","L","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59"
"99142","1","351114","2015-08-19","blog/credit-cards/credit-score/paying-more-minimum-on-your-credit-card","blog/credit-cards/credit-score/paying-more-minimum-on-your-credit-card","Credit Cards","351114","301","L","Credit Cards","2016-07-18 04:17:23","2015-08-20 08:18:08"
"142983","4","361593","2015-09-03","blog/investing/current-events/history-jim-cramer-thestreetcom-founder-mad-money-host","blog/investing/current-events/history-jim-cramer-thestreetcom-founder-mad-money-host","Investing","361593","301","N","Investing","2016-07-18 04:17:23","2015-09-04 08:17:59"
"89281","3","366469","2015-09-09","blog/banking/banking-news/hidden-hazards-reloadable-debit-card-regulations","blog/banking/banking-news/hidden-hazards-reloadable-debit-card-regulations","Banking","366469","301","L","Banking","2016-07-18 04:17:23","2015-09-10 08:47:26"
"89200","6","350511","2015-08-19","blog/credit-cards/credit-score/credit-cards-give-free-fico-scores","blog/credit-cards/credit-score/credit-cards-give-free-fico-scores","Credit Cards","350511","301","L","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59"
"96328","5","995851","2015-08-24","search/undefined/blog/credit-cards/credit-score/chase-offers-customers-free-fico-scores-2015","search/undefined/blog/credit-cards/credit-score/chase-offers-customers-free-fico-scores-2015","Credit Cards","995851","404","L","Credit Cards","2016-07-18 04:17:23","2016-06-22 22:04:03"
"137659","3","352244","2015-08-21","blog/finance/nerdwallet-finance/pay-taxes-game-show-winnings","blog/finance/nerdwallet-finance/pay-taxes-game-show-winnings","Personal Finance","352244","301","L","Personal Finance","2016-07-18 04:17:23","2015-08-22 08:20:28"
"85229","3","388617","2015-06-15","%20blog/cities/economics/how-much-money-states-make-marijuana-legalization","%20blog/cities/economics/how-much-money-states-make-marijuana-legalization","Other","388617","404","N","Other","2016-07-18 04:17:23","2015-12-08 15:57:09"
"123590","1","393410","2015-06-22","blog/mortgages/healthiest-cities-massachusetts-2015","blog/mortgages/healthiest-cities-massachusetts-2015","Mortgages","393410","200","L","Mortgages","2016-07-18 04:17:23","2016-01-15 06:04:37"
"130245","2","344345","2015-07-15","blog/life-insurance/9-myths-life-insurance","blog/life-insurance/9-myths-life-insurance","Insurance","344345","301","N","Insurance","2016-07-18 04:17:23","2015-07-16 08:16:34"
"71827","1","347965","2015-07-25","search/undefined/blog/cities/best-places-homeownership-michigan","search/undefined/blog/cities/best-places-homeownership-michigan","Mortgages","347965","404","L","Mortgages","2016-07-18 04:17:23","2015-08-08 08:16:51"
"178981","1","512654","2015-08-03","blog/health/2014/4/18/sti-gonorrhea-chlamydia-syphilis","blog/health/2014/4/18/sti-gonorrhea-chlamydia-syphilis","Health","512654","301","N","Health","2016-07-18 04:17:23","2016-06-01 01:22:19"
"138661","1","349517","2015-08-12","blog/finance/money-nerd/green-living/bath-tubs-showers-home-renovation","blog/finance/money-nerd/green-living/bath-tubs-showers-home-renovation","Personal Finance","349517","301","L","Personal Finance","2016-07-18 04:17:23","2015-08-16 08:11:52"
"107642","1","348911","2015-08-13","blog/cities/lifestyle/best-school-districts-dallas-fort-worth-2015","blog/cities/lifestyle/best-school-districts-dallas-fort-worth-2015","Mortgages","348911","301","N","Mortgages","2016-07-18 04:17:23","2015-08-14 12:57:58"
"96328","5","348854","2015-08-13","blog/tips/debt-tips/chase-offers-customers-free-fico-scores-2015","blog/tips/debt-tips/chase-offers-customers-free-fico-scores-2015","Credit Cards","348854","301","L","Credit Cards","2016-07-18 04:17:23","2015-08-14 08:12:39"
"179243","4","389182","2015-05-20","blog/health/negotiating-medical-bills","blog/health/negotiating-medical-bills","Health","389182","200","L","Health","2016-07-18 04:17:23","2015-12-09 15:12:28"
"155420","36","996062","2015-06-22","search/undefined/blog/insurance/2013/07/02/allstate-geico-progressive-state-farm-comparison","search/undefined/blog/insurance/2013/07/02/allstate-geico-progressive-state-farm-comparison","Insurance","996062","404","D","Insurance","2016-07-18 04:17:23","2016-06-22 22:04:03"
"127809","1","343273","2015-07-02","blog/banking-feature/broke-parents-medical-debts","blog/banking-feature/broke-parents-medical-debts","Banking","343273","301","L","Banking","2016-07-18 04:17:23","2015-07-03 09:17:54"
"94630","6","593253","2015-07-22","search/undefined/blog/tips/credit-score/no-credit-vs-bad-credit-difference","search/undefined/blog/tips/credit-score/no-credit-vs-bad-credit-difference","Personal Finance","593253","404","L","Personal Finance","2016-07-18 04:17:23","2016-06-01 01:22:19"
"163867","4","996236","2015-07-23","search/undefined/blog/nerdscholar/2012/scholarships-for-hispanics","search/undefined/blog/nerdscholar/2012/scholarships-for-hispanics","Loans","996236","404","L","Loans","2016-07-18 04:17:23","2016-06-22 22:04:03"
"108893","2","335536","2015-04-08","blog/small-business-finances/how-much-does-it-cost-to-start-a-craft-brewery","blog/small-business-finances/how-much-does-it-cost-to-start-a-craft-brewery","Small Business","335536","301","L","Small Business","2016-07-18 04:17:23","2015-04-09 11:10:39"
"138196","6","598737","2015-05-16","blog/finance/.../buy-life-insurance-children","blog/finance/.../buy-life-insurance-children","Insurance","598737","301","L","Insurance","2016-07-18 04:17:23","2016-06-01 18:09:10"
"156535","1","593171","2015-06-12","search/undefined/blog/insurance/2015/06/09/survey-consumer-fears-self-driving-cars","search/undefined/blog/insurance/2015/06/09/survey-consumer-fears-self-driving-cars","Insurance","593171","404","L","Insurance","2016-07-18 04:17:23","2016-06-01 01:22:19"
"91867","2","996420","2015-06-28","search/undefined/blog/tips/apply-for-a-credit-card-if-you-live-overseas","search/undefined/blog/tips/apply-for-a-credit-card-if-you-live-overseas","Credit Cards","996420","404","L","Credit Cards","2016-07-18 04:17:23","2016-06-22 22:04:03"
"96328","5","348369","2015-08-10","search/undefined/blog/tips/credit-score/chase-offers-customers-free-fico-scores-2015","search/undefined/blog/tips/credit-score/chase-offers-customers-free-fico-scores-2015","Credit Cards","348369","404","L","Credit Cards","2016-07-18 04:17:23","2015-08-12 08:12:47"
"134883","1","348282","2015-08-10","blog/mortgages/home-equity-loans/heloc-reasons-picking-right-lender-matters","blog/mortgages/home-equity-loans/heloc-reasons-picking-right-lender-matters","Mortgages","348282","301","L","Mortgages","2016-07-18 04:17:23","2015-08-11 08:14:18"
"139603","8","342976","2015-06-29","blog/finance/advisorvoices/unemployment-benefits-selfemployed","blog/finance/advisorvoices/unemployment-benefits-selfemployed","Small Business","342976","301","L","Small Business","2016-07-18 04:17:23","2015-06-30 09:17:06"
"156654","1","344059","2015-07-14","blog/insurance/2015/07/14/undocumented-immigrants-get-car-insurance","blog/insurance/2015/07/14/undocumented-immigrants-get-car-insurance","Insurance","344059","301","L","Insurance","2016-07-18 04:17:23","2015-07-15 08:16:49"
"133621","1","349019","2015-08-13","blog/mortgages/heloc/home-equity-line-credit-heloc-reasons","blog/mortgages/heloc/home-equity-line-credit-heloc-reasons","Mortgages","349019","301","L","Mortgages","2016-07-18 04:17:23","2015-08-14 12:57:58"
"61633","4","593119","2015-09-03","search/undefined/blog/credit-cards/credit-score/whats-difference-authorized-user-cosigner-credit-card","search/undefined/blog/credit-cards/credit-score/whats-difference-authorized-user-cosigner-credit-card","Credit Cards","593119","404","L","Credit Cards","2016-07-18 04:17:23","2016-06-01 01:22:19"
"137654","1","366965","2015-09-09","blog/property-insurance/share-renters-insurance-roommate","blog/property-insurance/share-renters-insurance-roommate","Insurance","366965","301","L","Insurance","2016-07-18 04:17:23","2015-09-10 08:47:26"
"138090","1","367213","2015-09-09","blog/finance/lower-water-bills","blog/finance/lower-water-bills","Utilities","367213","301","L","Utilities","2016-07-18 04:17:23","2015-09-11 08:49:11"
"137654","1","370043","2015-09-17","blog/insurance/property/share-renters-insurance-roommate","blog/insurance/property/share-renters-insurance-roommate","Insurance","370043","301","L","Insurance","2016-07-18 04:17:23","2015-09-17 08:41:25"
"156353","1","512871","2015-09-17","blog/insurance/vehicle/auto-insurance-aftermarket-parts-lawsuit","blog/insurance/vehicle/auto-insurance-aftermarket-parts-lawsuit","Insurance","512871","301","L","Insurance","2016-07-18 04:17:23","2016-06-01 01:22:19"
"94381","3","350460","2015-08-18","blog/secured-credit-cards/credit-card-offers-lowincome-earners","blog/secured-credit-cards/credit-card-offers-lowincome-earners","Credit Cards","350460","301","D","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59"
"61633","4","350509","2015-08-19","blog/credit-cards/credit-score/whats-difference-authorized-user-cosigner-credit-card","blog/credit-cards/credit-score/whats-difference-authorized-user-cosigner-credit-card","Credit Cards","350509","301","L","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59"
"120408","2","351905","2015-08-21","blog/credit-cards/credit-score/lenders-credit-score-interest-rate","blog/credit-cards/credit-score/lenders-credit-score-interest-rate","Personal Finance","351905","301","L","Personal Finance","2016-07-18 04:17:23","2015-08-22 08:20:28"
"94730","1","141905","2015-01-05","blog/military/credit-card-offers-veterans","blog/military/credit-card-offers-veterans","Credit Cards","141905","301","D","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35"
"89327","1","844250","2015-01-11","blohttps://www.nerdwallet.com/blog/cities/economics/best-cities-for-young-entrepreneurs/g/cities/economics/best-cities-for-young-entrepreneurs","blohttps://www.nerdwallet.com/blog/cities/economics/best-cities-for-young-entrepreneurs/g/cities/economics/best-cities-for-young-entrepreneurs","Small Business","844250","404","L","Small Business","2016-07-18 04:17:23","2016-06-22 22:04:03"
"164490","1","598676","2015-04-07","blog/education/students-online-privacy","blog/education/students-online-privacy","Loans","598676","301","L","Loans","2016-07-18 04:17:23","2016-06-01 18:09:10"
"120408","2","340637","2015-06-05","blog/tips/credit-score/lenders-credit-score-interest-rate","blog/tips/credit-score/lenders-credit-score-interest-rate","Personal Finance","340637","301","L","Personal Finance","2016-07-18 04:17:23","2015-06-09 09:17:00"
